#{"t_start": 1632852963.198151, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
0.030343,3,147.698659
-0.002236,8,148.201042
-0.013575,1,148.275179
-0.014258,5,148.595709
0.006989,3,148.798515
-0.029418,8,149.277727
-0.010629,7,149.752818
-0.012186,3,149.942869
-0.006985,1,150.007668
0.010158,5,150.34728
-0.059073,4,150.609648
-0.075478,3,150.820099
0.01124,5,151.153678
-0.029907,2,151.275446
-0.099453,2,151.407932
-0.078539,4,151.656155
-0.033145,5,151.984515
0.009736,2,152.127673
0.046623,4,152.399702
-0.070404,9,152.962262
-0.04528,2,153.090378
0.031835,3,153.310914
0.016359,2,153.447069
-0.070063,3,153.634809
-0.03554,2,153.758231
-0.005269,3,153.95921
-0.034707,1,154.026254
0.014876,4,154.296031
0.000499,4,154.598466
0.010233,2,154.732849
-0.087627,5,155.049533
-0.136409,4,155.32649
-0.034642,2,155.44839
-0.026529,3,155.651497
0.014898,2,155.778669
-0.102013,3,155.975396
0.048899,4,156.226945
-0.000674,2,156.355186
0.040777,3,156.560008
0.031717,3,156.756167
0.022265,1,156.823843
-0.012136,1,156.880009
-0.040491,1,156.947931
-0.103332,3,157.151981
-0.061374,2,157.279765
0.026899,5,157.591646
-0.004508,5,157.906424
0.041321,6,158.298802
0.015667,2,158.415158
0.002864,1,158.481119
0.006723,3,158.693603
-0.064103,4,158.934813
0.018194,3,159.129795
-0.003175,3,159.331206
0.001571,3,159.516932
-0.072538,3,159.704981
-0.026806,6,160.102511
-0.022408,5,160.427627
-0.035345,3,160.643954
0.024074,6,161.038833
0.02327,4,161.297804
0.000648,2,161.453635
-0.037883,4,161.708709
0.027058,3,161.899166
-0.015168,3,162.096342
0.009513,6,162.477542
0.021297,1,162.548005
-0.015294,4,162.833745
0.050075,2,162.96025
-0.056006,1,163.023468
0.000118,3,163.22646
0.066069,2,163.348795
0.034594,2,163.485458
0.001184,1,163.545564
-0.022584,3,163.747388
0.015154,2,163.887053
0.026384,6,164.271342
0.020399,8,164.776834
-0.000644,5,165.101491
-0.074266,3,165.291083
-0.005518,4,165.574881
-0.004485,2,165.709445
0.123838,5,166.084476
0.003143,1,166.148415
-0.099231,6,166.552521
0.008797,4,166.818131
0.009375,2,166.933341
-0.019914,2,167.070411
0.011324,4,167.345757
0.063856,2,167.472792
0.11592,1,167.551509
-0.020904,4,167.828655
0.02433,1,167.897347
0.016958,4,168.168833
0.048226,3,168.351068
0.001861,5,168.693257
-0.009332,2,168.814332
0.004493,1,168.887874
-0.02437,1,168.951066
0.040106,2,169.085418
0.04728,5,169.402309
-0.031171,1,169.471685
0.039063,5,169.806107
-0.04227,3,170.001297
0.020907,4,170.281816
0.026791,1,170.355381
0.012119,4,170.63479
-0.097225,3,170.827284
-0.048678,3,171.025208
0.036524,2,171.169515
-0.071962,1,171.234132
0.004441,3,171.41115
0.133534,3,171.599548
-0.005745,4,171.840803
0.018223,6,172.236901
-0.01344,5,172.582353
-0.078167,2,172.714704
-0.089036,6,173.112849
0.051688,3,173.300343
0.080065,1,173.367775
-0.009171,2,173.519633
-0.035138,1,173.615312
0.153886,3,173.801445
-0.045478,3,174.001804
0.025369,2,174.132349
-0.002007,6,174.536103
-0.028451,3,174.747773
-0.026349,5,175.075544
-0.012831,3,175.29035
