#{"t_start": 1632856045.5472655, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
-0.01374,2,60.462089
0.000241,2,60.527043
0.003284,2,60.617273
0.026395,3,60.743163
0.051134,3,60.884215
0.032395,3,61.008265
0.090097,1,61.055921
-0.007086,1,61.099833
0.060903,2,61.197562
-0.010656,2,61.274235
-0.021172,2,61.361367
-0.027106,1,61.400193
0.004052,4,61.579712
0.021349,1,61.627527
-0.034945,5,61.84987
-0.034156,4,62.026683
0.018978,3,62.148529
0.004615,1,62.193112
0.030294,2,62.273129
-0.031777,2,62.35816
-0.022582,2,62.440181
-0.008111,1,62.484273
-0.01206,2,62.565288
-0.072562,1,62.621175
0.016924,2,62.701657
-0.12174,2,62.789753
0.022208,3,62.909569
-0.041062,4,63.066774
0.040249,2,63.156563
0.027707,3,63.289802
0.007923,2,63.368825
0.033819,2,63.456232
-0.047682,2,63.535618
-0.00353,2,63.633139
0.005491,1,63.673364
-0.035497,2,63.764389
-0.013271,4,63.935968
-0.008168,2,64.006581
0.12468,2,64.098004
0.019145,2,64.183243
0.011708,3,64.30484
-0.018056,1,64.348291
-0.009359,1,64.397547
0.042232,5,64.600744
0.055242,2,64.68031
0.031517,2,64.777556
0.003764,2,64.853208
0.014915,5,65.049009
0.024991,3,65.176289
0.082373,2,65.25492
0.05921,2,65.351805
0.030566,3,65.475338
0.022453,2,65.556329
0.006344,3,65.67324
-0.001653,2,65.757962
-0.054722,3,65.913769
0.159553,2,65.992337
0.012295,1,66.04229
-0.002094,3,66.160122
-0.013847,5,66.371454
-0.02182,2,66.449936
0.001103,3,66.572323
0.041257,2,66.644691
-0.013821,3,66.761034
0.009375,2,66.839193
0.005449,2,66.928377
0.035995,2,67.019265
-0.002609,5,67.205242
-0.040453,2,67.287313
-0.029176,3,67.419179
0.002789,1,67.47113
0.052517,2,67.54595
0.007286,3,67.668359
-0.031845,3,67.784163
-0.030357,3,67.91131
-0.221074,3,68.031692
0.000765,2,68.114671
-0.023665,2,68.213035
0.028547,2,68.297963
0.000167,4,68.443008
-0.048157,3,68.582645
0.086562,2,68.671132
-4.8e-05,3,68.785089
-0.02879,2,68.872194
-0.00148,5,69.096253
-0.063169,2,69.180723
-0.020198,5,69.39719
-0.02746,3,69.523716
0.011601,2,69.617914
-0.042472,2,69.694454
0.009369,3,69.83117
0.0433,1,69.872073
0.022421,2,69.960146
-0.007757,5,70.18025
-0.03974,3,70.28861
-0.015832,3,70.408576
0.01785,2,70.497738
-0.022673,5,70.700925
0.001284,2,70.784367
-0.010283,1,70.829082
0.007585,4,70.984725
-0.000339,2,71.065258
0.135629,3,71.18665
0.021699,3,71.301842
-0.020142,2,71.390787
0.030167,3,71.525968
0.004637,2,71.610543
0.014198,4,71.782212
0.012537,3,71.915123
-0.073485,1,71.964954
0.000249,2,72.043922
-0.000645,3,72.174828
0.027243,3,72.291817
0.019023,2,72.375507
-0.001894,2,72.474037
0.032702,2,72.559235
-0.107707,3,72.676959
0.021503,1,72.728719
-0.052448,2,72.809514
-0.020506,2,72.894002
-0.013615,2,72.979663
0.087533,1,73.027859
-0.07594,1,73.067988
-0.023279,2,73.156892
-0.04425,3,73.279999
-0.079149,2,73.356973
-0.005661,2,73.442099
-0.025852,2,73.524708
-0.025052,1,73.559981
0.009869,4,73.724507
-0.05855,2,73.797489
0.056967,3,73.93199
0.014325,2,74.013175
0.02315,3,74.149216
0.070691,1,74.200909
-0.044199,3,74.322185
-0.048757,3,74.434537
-0.049752,5,74.632648
0.001872,4,74.789967
0.023996,2,74.881607
-0.005683,2,74.973155
0.03361,1,75.029227
-0.107243,1,75.067231
-0.025685,2,75.151466
-0.005183,1,75.195282
-0.067776,1,75.246672
-0.153774,5,75.456745
-0.034842,1,75.512305
0.026507,2,75.594805
-0.085163,2,75.670115
0.034344,2,75.753391
0.046266,2,75.842405
-0.008773,1,75.891341
-0.015514,4,76.061979
-0.055716,2,76.144577
-0.085043,3,76.259792
-0.035662,5,76.473247
0.032646,4,76.632406
-0.109431,1,76.680156
-0.043467,3,76.806592
-0.040448,2,76.89322
0.045107,1,76.933154
0.037279,3,77.065527
0.03122,3,77.18857
0.110562,1,77.232508
-0.096755,1,77.272088
0.006727,2,77.353869
-0.06651,1,77.394233
-0.051932,1,77.446092
0.030809,5,77.653086
0.093073,2,77.737192
-0.019123,2,77.824963
0.10712,2,77.917805
-0.014803,1,77.957918
-0.030833,3,78.084953
-0.02479,2,78.171477
-0.025849,2,78.267997
-0.029629,2,78.346345
-0.008067,2,78.424914
-0.003309,3,78.552699
0.049462,2,78.633018
0.019548,3,78.749316
